IdSolic;StatusSolic;QuantSolic;Quant_Confirmada;Pendencias;DescricaoPendencias;obra;BaseOperacional;TipoSolic;titulo;DataSolic;DataCriacaoReserva;Processo;DataEstorno;Modified;DataSolicMod;DataPendencia;DataRegularizacao;Created;DataSolicPrev
ENC-20250806-1215802-221-15457967;Movimentado;2,0;2,0;;;1215802;Jacobina;221;Kt-Cind-Faz-Capoeirao-Ibiapora;2025-08-06;2025-08-06;Encerramento;;2025-10-07;;;;2025-08-06;2025-08-06
ENC-20250806-1216315-222-15462051;Movimentado;410,0;410,0;;;1216315;Bonfim;222;Kt-Cind Pov Alto Bonito Rural;2025-08-06;2025-08-07;Encerramento;;2025-10-07;;;;2025-08-06;2025-08-07
ENC-20250806-1216315-222-15462173;Movimentado;2,0;2,0;;;1216315;Bonfim;222;Kt-Cind Pov Alto Bonito Rural;2025-08-06;2025-08-07;Encerramento;;2025-10-07;;;;2025-08-06;2025-08-07
ENC-20250806-1216414-222-15462172;Movimentado;11,0;11,0;;;1216414;Bonfim;222;Md-Cind Pov Alto Bonito Rural;2025-08-06;2025-08-07;Encerramento;;2025-10-07;;;;2025-08-06;2025-08-07
ENC-20250806-1219799-221-15454418;Movimentado;55,0;55,0;;;1219799;Juazeiro;221;Lc-Coel-Pov-Santana Sobrado-Rural;2025-08-06;2025-08-06;Encerramento;;2026-02-18;;;;2025-08-06;2025-08-06
ENC-20250807-1074313-222-15464304;Movimentado;1,0;1,0;;;1074313;Juazeiro;222;Er-Cind-Pov-L  Do Barro -Barro Dos Baios;2025-08-07;2025-08-07;Encerramento;;2025-10-07;;;;2025-08-07;2025-08-07
ENC-20250807-1074313-222-15467590;Movimentado;3,0;3,0;;;1074313;Juazeiro;222;Er-Cind-Pov-L  Do Barro -Barro Dos Baios;2025-08-07;2025-08-08;Encerramento;;2025-10-07;;;;2025-08-07;2025-08-08
ENC-20250807-1119499-221-15468795;Movimentado;17,02;17,02;;;1119499;Juazeiro;221;Rr-Cind-Pov-Carnaiba De Dentro-Rural;2025-08-07;2025-08-08;Encerramento;;2025-10-07;;;;2025-08-07;2025-08-08
ENC-20250807-1119499-221-15959768;Mov. Parcial;26,65;4,0;Outro;Sem Reserva Pra Movimentar;1119499;Juazeiro;221;Rr-Cind-Pov-Carnaiba De Dentro-Rural;2025-08-07;2025-11-14;Encerramento;;2025-11-14;2025-11-20;;;2025-08-07;2025-11-14
ENC-20250807-1119499-222-15468796;Movimentado;1,1;1,1;;;1119499;Juazeiro;222;Rr-Cind-Pov-Carnaiba De Dentro-Rural;2025-08-07;2025-08-08;Encerramento;;2025-10-07;;;;2025-08-07;2025-08-08
ENC-20250807-1119499-222-15959768;Deletado;1,5;0,0;Outro;Sem Reserva Pra Movimentar;1119499;Juazeiro;222;Rr-Cind-Pov-Carnaiba De Dentro-Rural;2025-08-07;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-07;2025-11-14
ENC-20250807-1119499-921-15468797;Movimentado;4,0;4,0;;;1119499;Juazeiro;921;Rr-Cind-Pov-Carnaiba De Dentro-Rural;2025-08-07;2025-08-08;Encerramento;;2025-10-07;;;;2025-08-07;2025-08-08
ENC-20250807-1119499-921-15959768;Deletado;1,0;0,0;Outro;Sem Reserva Pra Movimentar;1119499;Juazeiro;921;Rr-Cind-Pov-Carnaiba De Dentro-Rural;2025-08-07;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-07;2025-11-14
ENC-20250807-1198630-221-15463190;Movimentado;14,0;14,0;;;1198630;Juazeiro;221;Ac-Cind-Av-S O Francisco-Centro;2025-08-07;2025-08-07;Encerramento;;2025-10-07;;;;2025-08-07;2025-08-07
ENC-20250807-1198630-222-15463191;Movimentado;14,0;14,0;;;1198630;Juazeiro;222;Ac-Cind-Av-S O Francisco-Centro;2025-08-07;2025-08-07;Encerramento;;2025-10-07;;;;2025-08-07;2025-08-07
ENC-20250807-1207050-221-15468799;Movimentado;2,0;2,0;;;1207050;Juazeiro;221;Er-Cind-Rua 6-Curral Velho-Rural;2025-08-07;2025-08-08;Encerramento;;2025-10-07;;;;2025-08-07;2025-08-08
ENC-20250807-1207050-221-15959768;Deletado;6,0;0,0;Outro;Sem Reserva Pra Movimentar;1207050;Juazeiro;221;Er-Cind-Rua 6-Curral Velho-Rural;2025-08-07;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-07;2025-11-14
ENC-20250807-1207050-222-15468800;Movimentado;1,5;1,5;;;1207050;Juazeiro;222;Er-Cind-Rua 6-Curral Velho-Rural;2025-08-07;2025-08-08;Encerramento;;2025-10-07;;;;2025-08-07;2025-08-08
ENC-20250807-1213464-221-15468809;Movimentado;3,0;3,0;;;1213464;Juazeiro;221;Kt-Cind-Pov-Carnaiba De Dentro-Rural;2025-08-07;2025-08-08;Encerramento;;2025-10-07;;;;2025-08-07;2025-08-08
ENC-20250807-1213464-221-15959768;Deletado;199,0;0,0;Outro;Sem Reserva Pra Movimentar;1213464;Juazeiro;221;Kt-Cind-Pov-Carnaiba De Dentro-Rural;2025-08-07;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-07;2025-11-14
ENC-20250807-1213544-221-15959768;Deletado;47,0;0,0;Outro;Sem Reserva Pra Movimentar;1213544;Juazeiro;221;Md-Cind-Pov-Carnaiba De Dentro-Rural;2025-08-07;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-07;2025-11-14
ENC-20250808-1023330-221-15473328;Movimentado;403,272344;452234400008688,0;;;1023330;Jacobina;221;Er-Cind-Pov-Conforto-Conforto;2025-08-08;2025-08-09;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-09
ENC-20250808-1023330-222-15473329;Movimentado;188,0;188,0;;;1023330;Jacobina;222;Er-Cind-Pov-Conforto-Conforto;2025-08-08;2025-08-09;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-09
ENC-20250808-1023330-921-15473331;Movimentado;21,0;21,0;;;1023330;Jacobina;921;Er-Cind-Pov-Conforto-Conforto;2025-08-08;2025-08-09;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-09
ENC-20250808-1058096-221-15959768;Deletado;264,0;0,0;;;1058096;Juazeiro;221;Mp-Ccol-Pov-Ponta Da Serra-Rural;2025-08-08;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-08;2025-11-14
ENC-20250808-1058096-222-15473036;Movimentado;5,595;5,595;;;1058096;Juazeiro;222;Mp-Ccol-Pov-Ponta Da Serra-Rural;2025-08-08;;Encerramento;;2025-10-07;;;;2025-08-08;
ENC-20250808-1058096-222-15959768;Deletado;338,0;0,0;;;1058096;Juazeiro;222;Mp-Ccol-Pov-Ponta Da Serra-Rural;2025-08-08;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-08;2025-11-14
ENC-20250808-1058096-921-15959768;Deletado;17,0;0,0;;;1058096;Juazeiro;921;Mp-Ccol-Pov-Ponta Da Serra-Rural;2025-08-08;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-08;2025-11-14
ENC-20250808-1058096-922-15959768;Deletado;23,0;0,0;;;1058096;Juazeiro;922;Mp-Ccol-Pov-Ponta Da Serra-Rural;2025-08-08;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-08;2025-11-14
ENC-20250808-1134043-221-15474948;Movimentado;327,75;327,75;;;1134043;Bonfim;221;Ld-Ccol-Pov.Toca Do Gonçalo-Rural;2025-08-08;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-11
ENC-20250808-1134043-221-15475672;Movimentado;1,0;1,0;;;1134043;Bonfim;221;Ld-Ccol-Pov.Toca Do Gonçalo-Rural;2025-08-08;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-11
ENC-20250808-1134043-222-15474950;Movimentado;254,75;750000000000239,0;;;1134043;Bonfim;222;Ld-Ccol-Pov.Toca Do Gonçalo-Rural;2025-08-08;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-11
ENC-20250808-1134043-921-15474948;Movimentado;432,0;432,0;;;1134043;Bonfim;921;Ld-Ccol-Pov.Toca Do Gonçalo-Rural;2025-08-08;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-11
ENC-20250808-1134043-922-15475674;Movimentado;5,0;3,0;;;1134043;Bonfim;922;Ld-Ccol-Pov.Toca Do Gonçalo-Rural;2025-08-08;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-11
ENC-20250808-1134043-922-15475675;Movimentado;4,0;4,0;;;1134043;Bonfim;922;Ld-Ccol-Pov.Toca Do Gonçalo-Rural;2025-08-08;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-11
ENC-20250808-1134044-221-15475678;Movimentado;142,0;142,0;;;1134044;Bonfim;221;Med Ld Cind Pov Toca Do Gonçalves;2025-08-08;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-11
ENC-20250808-1134054-221-15475680;Movimentado;26,0;26,0;;;1134054;Bonfim;221;Kit Ld Cind Pov Toca Do Gon Alo Rural;2025-08-08;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-11
ENC-20250808-1134054-222-15475681;Deletado;10,0;0,0;;;1134054;Bonfim;222;Kit Ld Cind Pov Toca Do Gon Alo Rural;2025-08-08;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-11
ENC-20250808-1152296-221-15473057;Movimentado;18,86;18,86;;;1152296;Juazeiro;221;Er-Ccol-Faz-Rocado-Correnteza;2025-08-08;;Encerramento;;2025-10-07;;;;2025-08-08;
ENC-20250808-1152296-221-15959768;Deletado;88,86;0,0;;;1152296;Juazeiro;221;Er-Ccol-Faz-Rocado-Correnteza;2025-08-08;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-08;2025-11-14
ENC-20250808-1152296-222-15473058;Movimentado;38,0;38,0;;;1152296;Juazeiro;222;Er-Ccol-Faz-Rocado-Correnteza;2025-08-08;;Encerramento;;2025-10-07;;;;2025-08-08;
ENC-20250808-1152296-222-15959768;Deletado;38,0;0,0;;;1152296;Juazeiro;222;Er-Ccol-Faz-Rocado-Correnteza;2025-08-08;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-08;2025-11-14
ENC-20250808-1170306-221-15959768;Deletado;5,65;0,0;;;1170306;Juazeiro;221;Ub-Cind-Rua-Ilha Solteira-Vila S Franc;2025-08-08;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-08;2025-11-14
ENC-20250808-1170306-222-15959768;Deletado;3,5;0,0;;;1170306;Juazeiro;222;Ub-Cind-Rua-Ilha Solteira-Vila S Franc;2025-08-08;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-08;2025-11-14
ENC-20250808-1182944-221-15959768;Deletado;7,75;0,0;;;1182944;Juazeiro;221;Er-Cind-Pov-Algodao De Cima 1452-Al Cima;2025-08-08;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-08;2025-11-14
ENC-20250808-1182944-222-15959768;Deletado;2,0;0,0;;;1182944;Juazeiro;222;Er-Cind-Pov-Algodao De Cima 1452-Al Cima;2025-08-08;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-08;2025-11-14
ENC-20250808-1198678-221-15959768;Deletado;17,5;0,0;;;1198678;Juazeiro;221;Ac-Cind-Av-C Lt 01-Tabuleiro;2025-08-08;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-08;2025-11-14
ENC-20250808-1198678-222-15469355;Movimentado;4,08;4,08;;;1198678;Juazeiro;222;Ac-Cind-Av-C Lt 01-Tabuleiro;2025-08-08;;Encerramento;;2025-10-07;;;;2025-08-08;
ENC-20250808-1198678-222-15959768;Deletado;102,488;0,0;;;1198678;Juazeiro;222;Ac-Cind-Av-C Lt 01-Tabuleiro;2025-08-08;2025-11-14;Encerramento;;2025-11-14;;;;2025-08-08;2025-11-14
ENC-20250808-1215460-221-15473060;Movimentado;3,0;3,0;;;1215460;Juazeiro;221;Kt-Ccol-Faz-Rocado-Correnteza;2025-08-08;;Encerramento;;2025-10-07;;;;2025-08-08;
ENC-20250808-1215460-221-15473061;Movimentado;543,0;543,0;;;1215460;Juazeiro;221;Kt-Ccol-Faz-Rocado-Correnteza;2025-08-08;;Encerramento;;2025-10-07;;;;2025-08-08;
ENC-20250808-1215480-221-15473062;Movimentado;3,0;3,0;;;1215480;Juazeiro;221;Md-Ccol-Faz-Rocado-Correnteza;2025-08-08;;Encerramento;;2025-10-07;;;;2025-08-08;
ENC-20250808-1215480-221-15473063;Movimentado;67,0;67,0;;;1215480;Juazeiro;221;Md-Ccol-Faz-Rocado-Correnteza;2025-08-08;;Encerramento;;2025-10-07;;;;2025-08-08;
ENC-20250808-1217260-221-15473353;Movimentado;201,0;201,0;;;1217260;Jacobina;221;Kt-Cind-Pov-Conforto-Conforto;2025-08-08;2025-08-09;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-09
ENC-20250808-1217260-221-15473354;Movimentado;1,0;1,0;;;1217260;Jacobina;221;Kt-Cind-Pov-Conforto-Conforto;2025-08-08;2025-08-09;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-09
ENC-20250808-1217267-221-15473355;Movimentado;41,0;41,0;;;1217267;Jacobina;221;Md-Cind-Pov-Conforto-Conforto;2025-08-08;2025-08-09;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-09
ENC-20250808-1217267-221-15473357;Movimentado;1,0;1,0;;;1217267;Jacobina;221;Md-Cind-Pov-Conforto-Conforto;2025-08-08;2025-08-09;Encerramento;;2025-10-07;;;;2025-08-08;2025-08-09
ENC-20250809-1112429-921-15473058;Deletado;3,0;0,0;;;1112429;Juazeiro;921;Mp-Cind-Pov-Jazida Rural;2025-08-09;;Encerramento;;2025-10-07;;;;2025-08-09;
ENC-20250809-1151835-221-15473058;Movimentado;2,0;2,0;;;1151835;Juazeiro;221;Ac-Cind-Pov-Itapicuru-Rural;2025-08-09;;Encerramento;;2025-10-07;;;;2025-08-09;
ENC-20250809-1151835-221-15473061;Movimentado;11,276;11,276;;;1151835;Juazeiro;221;Ac-Cind-Pov-Itapicuru-Rural;2025-08-09;;Encerramento;;2025-10-07;;;;2025-08-09;
ENC-20250809-1151835-221-15473062;Movimentado;1,0;1,0;;;1151835;Juazeiro;221;Ac-Cind-Pov-Itapicuru-Rural;2025-08-09;;Encerramento;;2025-10-07;;;;2025-08-09;
ENC-20250809-1151835-221-15473063;Movimentado;1,0;1,0;;;1151835;Juazeiro;221;Ac-Cind-Pov-Itapicuru-Rural;2025-08-09;;Encerramento;;2025-10-07;;;;2025-08-09;
ENC-20250809-1151835-222-15473058;Movimentado;2,0;2,0;;;1151835;Juazeiro;222;Ac-Cind-Pov-Itapicuru-Rural;2025-08-09;;Encerramento;;2025-10-07;;;;2025-08-09;
ENC-20250809-1166496-222-15473520;Movimentado;6,0;6,0;;;1166496;Juazeiro;222;Me-Coel-Pov-Santana Sobrado-Rural;2025-08-09;2025-08-09;Encerramento;;2025-10-07;;;;2025-08-09;2025-08-09
ENC-20250809-1215291-221-15473057;Movimentado;22,0;22,0;;;1215291;Juazeiro;221;Md-Cind Pov Firmeza Itamoinga Rural;2025-08-09;;Encerramento;;2025-10-07;;;;2025-08-09;
ENC-20250809-1215291-221-15473058;Movimentado;1,0;1,0;;;1215291;Juazeiro;221;Md-Cind Pov Firmeza Itamoinga Rural;2025-08-09;;Encerramento;;2025-10-07;;;;2025-08-09;
ENC-20250809-1215291-221-15473061;Movimentado;1,0;1,0;;;1215291;Juazeiro;221;Md-Cind Pov Firmeza Itamoinga Rural;2025-08-09;;Encerramento;;2025-10-07;;;;2025-08-09;
ENC-20250809-1217307-221-15473057;Movimentado;2,0;2,0;;;1217307;Juazeiro;221;Ram-Cind-Rua-Aguas Belas-Malhada Da Arei;2025-08-09;2025-08-09;Encerramento;;2026-02-18;;;;2025-08-09;2025-08-09
ENC-20250809-1217307-221-15473058;Movimentado;54,0;54,0;;;1217307;Juazeiro;221;Ram-Cind-Rua-Aguas Belas-Malhada Da Arei;2025-08-09;2025-08-09;Encerramento;;2026-02-18;;;;2025-08-09;2025-08-09
ENC-20250809-1217307-222-15473057;Movimentado;4,95;4,95;;;1217307;Juazeiro;222;Ram-Cind-Rua-Aguas Belas-Malhada Da Arei;2025-08-09;2025-08-09;Encerramento;;2026-02-18;;;;2025-08-09;2025-08-09
ENC-20250809-1219799-221-15473058;Movimentado;3,0;3,0;;;1219799;Juazeiro;221;Lc-Coel-Pov-Santana Sobrado-Rural;2025-08-09;2025-08-09;Encerramento;;2026-02-18;;;;2025-08-09;2025-08-09
ENC-20250809-1219799-221-15473061;Movimentado;58,0;58,0;;;1219799;Juazeiro;221;Lc-Coel-Pov-Santana Sobrado-Rural;2025-08-09;2025-08-09;Encerramento;;2026-02-18;;;;2025-08-09;2025-08-09
ENC-20250809-1219799-221-15473521;Movimentado;61,0;61,0;;;1219799;Juazeiro;221;Lc-Coel-Pov-Santana Sobrado-Rural;2025-08-09;2025-08-09;Encerramento;;2026-02-18;;;;2025-08-09;2025-08-09
ENC-20250809-1219799-222-15473057;Movimentado;5,445;5,445;;;1219799;Juazeiro;222;Lc-Coel-Pov-Santana Sobrado-Rural;2025-08-09;2025-08-09;Encerramento;;2026-02-18;;;;2025-08-09;2025-08-09
ENC-20250809-1219799-222-15473522;Movimentado;5,445;5,445;;;1219799;Juazeiro;222;Lc-Coel-Pov-Santana Sobrado-Rural;2025-08-09;2025-08-09;Encerramento;;2026-02-18;;;;2025-08-09;2025-08-09
ENC-20250811-1082438-221-15473057;Movimentado;4,0;4,0;;;1082438;Bonfim;221;Ld Cind Faz Ipuca Rural;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1082438-221-15473061;Movimentado;18,0;18,0;;;1082438;Bonfim;221;Ld Cind Faz Ipuca Rural;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1082438-221-15475928;Movimentado;46,46;46,46;;;1082438;Bonfim;221;Ld Cind Faz Ipuca Rural;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1082438-221-15475930;Movimentado;1,0;1,0;;;1082438;Bonfim;221;Ld Cind Faz Ipuca Rural;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1082438-222-15473060;Movimentado;3,0;3,0;;;1082438;Bonfim;222;Ld Cind Faz Ipuca Rural;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1082438-222-15473061;Movimentado;27,91772;27,91772;;;1082438;Bonfim;222;Ld Cind Faz Ipuca Rural;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1082438-222-15473063;Movimentado;55,62;55,62;;;1082438;Bonfim;222;Ld Cind Faz Ipuca Rural;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1082438-222-15475922;Movimentado;128,77;128,77;;;1082438;Bonfim;222;Ld Cind Faz Ipuca Rural;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1082438-222-15475923;Movimentado;716,0;716,0;;;1082438;Bonfim;222;Ld Cind Faz Ipuca Rural;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1082438-921-15473061;Movimentado;2,0;2,0;;;1082438;Bonfim;921;Ld Cind Faz Ipuca Rural;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1082438-922-15475925;Movimentado;4,0;4,0;;;1082438;Bonfim;922;Ld Cind Faz Ipuca Rural;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1112429-221-15480485;Movimentado;593,896;593,896;;;1112429;Juazeiro;221;Mp-Cind-Pov-Jazida Rural;2025-08-11;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-12
ENC-20250811-1118713-221-15475416;Movimentado;28,93;28,93;;;1118713;Jacobina;221;Ac-Cind-Trv-Urbana-Centro-Ourolandia;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1118713-222-15475417;Movimentado;1,0;1,0;;;1118713;Jacobina;222;Ac-Cind-Trv-Urbana-Centro-Ourolandia;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1118713-922-15475418;Movimentado;8,0;8,0;;;1118713;Jacobina;922;Ac-Cind-Trv-Urbana-Centro-Ourolandia;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1139392-221-15475894;Movimentado;9,3;9,3;;;1139392;Juazeiro;221;Mp Cind Faz Surubim Rural;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1140190-222-15473057;Deletado;2,0;0,0;;;1140190;Juazeiro;222;Ac-Cind-Pov-Lagoinha-Rural;2025-08-11;;Encerramento;;2025-10-07;;;;2025-08-11;
ENC-20250811-1140190-222-15473058;Deletado;4,8;0,0;;;1140190;Juazeiro;222;Ac-Cind-Pov-Lagoinha-Rural;2025-08-11;;Encerramento;;2025-10-07;;;;2025-08-11;
ENC-20250811-1140190-922-15474713;Movimentado;1,0;1,0;;;1140190;Juazeiro;922;Ac-Cind-Pov-Lagoinha-Rural;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1163633-222-15478421;Movimentado;16,0;16,0;;;1163633;Juazeiro;222;Me Cind Rua Caixa Dagua1 Centro;2025-08-11;2025-08-11;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-11
ENC-20250811-1163633-222-15479396;Movimentado;105,0;105,0;;;1163633;Juazeiro;222;Me Cind Rua Caixa Dagua1 Centro;2025-08-11;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-12
ENC-20250811-1206107-221-15480487;Movimentado;7,0;7,0;;;1206107;Juazeiro;221;Er-Cind-Faz-Roca Bico-Carnaiba Do Sertao;2025-08-11;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-11;2025-08-12
ENC-20250811-1217312-221-15479397;Movimentado;105,0;105,0;;;1217312;Juazeiro;221;Ram-Cind Rua Caixa Dagua1 Centro;2025-08-11;2025-08-12;Encerramento;;2026-02-18;;;;2025-08-11;2025-08-12
ENC-20250811-1217312-222-15479398;Movimentado;14,82;14,82;;;1217312;Juazeiro;222;Ram-Cind Rua Caixa Dagua1 Centro;2025-08-11;2025-08-12;Encerramento;;2026-02-18;;;;2025-08-11;2025-08-12
ENC-20250812-1007298-221-15482504;Movimentado;32,0;32,0;;;1007298;Bonfim;221;Rr-Cind-Et-Adutora Mina Caraiba-Rural Nu;2025-08-12;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-12
ENC-20250812-1007298-222-15482508;Movimentado;121,693;45760,0;;;1007298;Bonfim;222;Rr-Cind-Et-Adutora Mina Caraiba-Rural Nu;2025-08-12;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-12
ENC-20250812-1007298-222-15482509;Movimentado;5,7;5,7;;;1007298;Bonfim;222;Rr-Cind-Et-Adutora Mina Caraiba-Rural Nu;2025-08-12;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-12
ENC-20250812-1007298-922-15482510;Deletado;5,0;0,0;;;1007298;Bonfim;922;Rr-Cind-Et-Adutora Mina Caraiba-Rural Nu;2025-08-12;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-12
ENC-20250812-1060739-221-15483525;Deletado;8,0;0,0;;;1060739;Bonfim;221;Mp-Ccol-Pov-Sanharo-Rural;2025-08-12;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-12
ENC-20250812-1060739-221-15483527;Movimentado;6,0;6,0;;;1060739;Bonfim;221;Mp-Ccol-Pov-Sanharo-Rural;2025-08-12;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-12
ENC-20250812-1060739-222-15483525;Deletado;22,0;0,0;;;1060739;Bonfim;222;Mp-Ccol-Pov-Sanharo-Rural;2025-08-12;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-12
ENC-20250812-1060739-222-15483528;Movimentado;20,0;20,0;;;1060739;Bonfim;222;Mp-Ccol-Pov-Sanharo-Rural;2025-08-12;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-12
ENC-20250812-1060739-921-15483529;Movimentado;2,0;2,0;;;1060739;Bonfim;921;Mp-Ccol-Pov-Sanharo-Rural;2025-08-12;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-12
ENC-20250812-1060739-922-15483530;Movimentado;2,0;2,0;;;1060739;Bonfim;922;Mp-Ccol-Pov-Sanharo-Rural;2025-08-12;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-12
ENC-20250812-1074313-221-15480171;Movimentado;5,0;5,0;;;1074313;Juazeiro;221;Er-Cind-Pov-L  Do Barro -Barro Dos Baios;2025-08-12;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-12
ENC-20250812-1132965-222-15481605;Movimentado;5,96;5,96;;;1132965;Bonfim;222;Er-Cind-Pov-Pedregulho-Rural;2025-08-12;;Encerramento;;2025-10-07;;;;2025-08-12;
ENC-20250812-1136051-221-15487205;Movimentado;21,25;838,0;;;1136051;Jacobina;221;Er-Cind-Faz-Mandacaru-Rural;2025-08-12;2025-08-13;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-13
ENC-20250812-1136051-221-15487206;Movimentado;1,0;1,0;;;1136051;Jacobina;221;Er-Cind-Faz-Mandacaru-Rural;2025-08-12;2025-08-13;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-13
ENC-20250812-1140190-222-15484066;Movimentado;10,0;10,0;;;1140190;Juazeiro;222;Ac-Cind-Pov-Lagoinha-Rural;2025-08-12;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-12
ENC-20250812-1152296-222-15473058;Movimentado;38,0;38,0;;;1152296;Juazeiro;222;Er-Ccol-Faz-Rocado-Correnteza;2025-08-12;2025-08-12;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-12
ENC-20250812-1155071-221-15487578;Movimentado;196,28;170000000000206,0;;;1155071;Jacobina;221;Ld-Ccol-Faz.Cais-Rural;2025-08-12;2025-08-13;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-13
ENC-20250812-1155071-222-15487581;Movimentado;223,6817199999999;624300001285341,0;;;1155071;Jacobina;222;Ld-Ccol-Faz.Cais-Rural;2025-08-12;2025-08-13;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-13
ENC-20250812-1155071-222-15487584;Movimentado;3,8;20,0;;;1155071;Jacobina;222;Ld-Ccol-Faz.Cais-Rural;2025-08-12;2025-08-13;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-13
ENC-20250812-1155071-921-15487587;Movimentado;4,0;4,0;;;1155071;Jacobina;921;Ld-Ccol-Faz.Cais-Rural;2025-08-12;2025-08-13;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-13
ENC-20250812-1155071-922-15487588;Movimentado;6,0;6,0;;;1155071;Jacobina;922;Ld-Ccol-Faz.Cais-Rural;2025-08-12;2025-08-13;Encerramento;;2025-10-07;;;;2025-08-12;2025-08-13
